Month,Pangolin,Count
2024-03,JN.1.58.2,2
2024-03,JN.1.59,12
2024-03,JN.1.6,43
2024-03,JN.1.6.1,23
2024-03,JN.1.60,4
2024-03,JN.1.61,3
2024-03,JN.1.63,7
2024-03,JN.1.64,36
2024-03,JN.1.64.1,8
2024-03,JN.1.65,42
2024-03,JN.1.67,2
2024-03,JN.1.67.1,6
2024-03,JN.1.68,17
2024-03,JN.1.68.1,2
2024-03,JN.1.69,5
2024-03,JN.1.7,727
2024-03,JN.1.7.1,31
2024-03,JN.1.7.2,62
2024-03,JN.1.7.3,2
2024-03,JN.1.7.4,15
2024-03,JN.1.7.5,130
2024-03,JN.1.7.6,6
2024-03,JN.1.7.7,3
2024-03,JN.1.8,42
2024-03,JN.1.8.1,414
2024-03,JN.1.8.2,4
2024-03,JN.1.8.3,17
2024-03,JN.1.8.4,1
2024-03,JN.1.9,62
2024-03,JN.1.9.1,69
2024-03,JN.1.9.2,1
2024-03,JN.10,1
2024-03,JN.13,1
2024-03,JN.13.1,3
2024-03,JN.18,3
2024-03,JN.19,1
2024-03,JN.2,8
2024-03,JN.2.5,5
2024-03,JN.3,2
2024-03,JN.3.3,1
2024-03,JN.4,1
2024-03,JN.6,2
2024-03,JQ.2.1,4
2024-03,KE.1,1
2024-03,KP.1,19
2024-03,KP.1.1,66
2024-03,KP.1.1.1,17
2024-03,KP.1.1.2,1
2024-03,KP.1.1.3,7
2024-03,KP.1.2,2
2024-03,KP.2,165
2024-03,KP.2.1,10
2024-03,KP.2.11,7
2024-03,KP.2.15,1
2024-03,KP.2.16,11
2024-03,KP.2.2,15
2024-03,KP.2.20,1
2024-03,KP.2.23,1
2024-03,KP.2.25,3
2024-03,KP.2.25.3,1
2024-03,KP.2.27,1
2024-03,KP.2.3,21
2024-03,KP.2.3.11,2
2024-03,KP.2.4,1
2024-03,KP.2.5,3
2024-03,KP.2.7,1
2024-03,KP.2.9,2
2024-03,KP.3,2
2024-03,KP.3.1,19
2024-03,KP.3.1.4,10
2024-03,KP.3.1.6,3
2024-03,KP.3.2,4
2024-03,KP.3.2.3,2
2024-03,KP.3.2.4,1
2024-03,KP.4,5
2024-03,KP.4.1,30
2024-03,KP.4.1.1,2
2024-03,KP.4.2,11
2024-03,KP.4.2.1,2
2024-03,KP.5,6
2024-03,KP.6,2
2024-03,KP.7,1
2024-03,KQ.1,174
2024-03,KR.1,6
2024-03,KR.3,1
2024-03,KS.1,25
2024-03,KS.1.2,1
2024-03,KS.1.3,5
2024-03,KS.2,6
2024-03,KT.1,25
2024-03,KT.1.1,6
2024-03,KT.1.2,8
2024-03,KU.1,4
2024-03,KU.2,11
2024-03,KU.2.2,17
2024-03,KV.1,1
2024-03,KV.2,107
2024-03,KW.1,20
2024-03,KW.1.1,3
2024-03,KZ.1,2
2024-03,LA.1,28
2024-03,LA.2,19
2024-03,LB.1,12
2024-03,LB.1.3,1
2024-03,LB.1.4,1
2024-03,LB.1.7,3
2024-03,LC.1,6
2024-03,LD.1,2
2024-03,LE.1,1
2024-03,LE.1.1,7
2024-03,LE.1.2,4
2024-03,LE.2,1
2024-03,LF.1,33
2024-03,LF.1.1,5
2024-03,LF.3,2
2024-03,LF.4,5
2024-03,LL.1,6
2024-03,LQ.1,1
2024-03,LQ.1.1,1
2024-03,LQ.3,1
2024-03,LZ.5,7
2024-03,MB.1,1
2024-03,MC.1,1
2024-03,MD.1,1
2024-03,MD.2,1
2024-03,MZ.2,5
2024-03,NS.1,1
2024-03,XBB.1.16.11,2
2024-03,XBB.1.16.17,2
2024-03,XBB.1.16.30,1
2024-03,XBB.1.16.6,4
2024-03,XBB.1.5,2
2024-03,XBB.1.5.20,1
2024-03,XDD,12
2024-03,XDD.1,1
2024-03,XDD.1.1,2
2024-03,XDD.1.1.1,1
2024-03,XDK,80
2024-03,XDK.1,16
2024-03,XDK.1.2,2
2024-03,XDK.2,3
2024-03,XDN,10
2024-03,XDP,62
2024-03,XDP.1,35
2024-03,XDP.3,6
2024-03,XDQ,4
2024-03,XDQ.1,11
2024-03,XDR,24
2024-03,XDS,18
2024-03,XDV,1
2024-03,XDV.1,2
2024-03,XDV.1.11,2
2024-03,XDV.1.8,2
2024-03,XEB,4
2024-03,XEC,1
2024-03,XEG,2
2024-03,unclassifiable,120
2024-04,BA.2,5
2024-04,BA.2.86.1,14
2024-04,BA.5.1,2
2024-04,BQ.1.1,1
2024-04,EG.5.1.19,1
2024-04,EG.6.1,1
2024-04,FL.1.5.1,2
2024-04,GE.1.2.2,2
2024-04,GK.1.1,1
2024-04,GW.5.3.1,1
2024-04,HF.1,1
2024-04,HK.1,1
2024-04,HK.1.2,1
2024-04,HK.26,1
2024-04,HK.3.1,1
2024-04,HK.6,1
2024-04,HV.1,6
2024-04,HV.1.1,1
2024-04,JD.1.1.1,4
2024-04,JN.1,548
2024-04,JN.1.1,25
2024-04,JN.1.1.1,2
2024-04,JN.1.1.3,1
2024-04,JN.1.1.5,1
2024-04,JN.1.1.6,7
2024-04,JN.1.1.8,6
2024-04,JN.1.10,1
2024-04,JN.1.11,3
2024-04,JN.1.11.1,88
2024-04,JN.1.11.2,4
2024-04,JN.1.13,10
2024-04,JN.1.13.1,219
2024-04,JN.1.14,1
2024-04,JN.1.15,3
2024-04,JN.1.15.1,1
2024-04,JN.1.16,169
2024-04,JN.1.16.1,118
2024-04,JN.1.16.2,12
2024-04,JN.1.16.3,15
2024-04,JN.1.16.5,1
2024-04,JN.1.18,84
2024-04,JN.1.18.2,19
2024-04,JN.1.18.3,27
2024-04,JN.1.18.4,3
2024-04,JN.1.18.5,4
2024-04,JN.1.18.6,5
2024-04,JN.1.18.8,1
2024-04,JN.1.18.9,6
2024-04,JN.1.19,9
2024-04,JN.1.2,5
2024-04,JN.1.20,14
2024-04,JN.1.22,16
2024-04,JN.1.23,5
2024-04,JN.1.23.1,7
2024-04,JN.1.24.1,5
2024-04,JN.1.25.1,1
2024-04,JN.1.26,8
2024-04,JN.1.27,2
2024-04,JN.1.28,7
2024-04,JN.1.28.1,2
2024-04,JN.1.29,2
2024-04,JN.1.3,2
2024-04,JN.1.30,7
2024-04,JN.1.30.1,1
2024-04,JN.1.31,5
2024-04,JN.1.32,93
2024-04,JN.1.32.1,58
2024-04,JN.1.34,17
2024-04,JN.1.37,2
2024-04,JN.1.38,2
2024-04,JN.1.38.1,6
2024-04,JN.1.39,62
2024-04,JN.1.39.1,17
2024-04,JN.1.39.2,13
2024-04,JN.1.39.3,5
2024-04,JN.1.4,375
2024-04,JN.1.4.1,1
2024-04,JN.1.4.2,27
2024-04,JN.1.4.3,40
2024-04,JN.1.4.4,4
2024-04,JN.1.4.5,74
2024-04,JN.1.4.6,76
2024-04,JN.1.4.7,7
2024-04,JN.1.4.8,19
2024-04,JN.1.4.9,1
2024-04,JN.1.40,4
2024-04,JN.1.42,25
2024-04,JN.1.42.1,3
2024-04,JN.1.42.2,4
2024-04,JN.1.43,7
2024-04,JN.1.43.1,10
2024-04,JN.1.45,12
2024-04,JN.1.46,13
2024-04,JN.1.47,2
2024-04,JN.1.47.2,1
2024-04,JN.1.48,1
2024-04,JN.1.48.1,4
2024-04,JN.1.48.2,4
2024-04,JN.1.48.3,1
2024-04,JN.1.49,2
2024-04,JN.1.5,28
2024-04,JN.1.50,3
2024-04,JN.1.50.1,2
2024-04,JN.1.51,2
2024-04,JN.1.51.1,14
2024-04,JN.1.52,23
2024-04,JN.1.53,1
2024-04,JN.1.54,1
2024-04,JN.1.55,4
2024-04,JN.1.55.1,1
2024-04,JN.1.55.2,1
2024-04,JN.1.57.1,3
2024-04,JN.1.58,3
2024-04,JN.1.58.1,2
2024-04,JN.1.59,2
2024-04,JN.1.6,12
2024-04,JN.1.6.1,6
2024-04,JN.1.60,3
2024-04,JN.1.61,1
2024-04,JN.1.62,2
2024-04,JN.1.63,11
2024-04,JN.1.63.1,2
2024-04,JN.1.64,8
2024-04,JN.1.64.1,2
2024-04,JN.1.65,16
2024-04,JN.1.67,2
2024-04,JN.1.67.1,21
2024-04,JN.1.68,2
2024-04,JN.1.68.1,1
2024-04,JN.1.69,3
2024-04,JN.1.7,595
2024-04,JN.1.7.1,80
2024-04,JN.1.7.2,56
2024-04,JN.1.7.3,2
2024-04,JN.1.7.4,48
2024-04,JN.1.7.5,96
2024-04,JN.1.7.6,19
2024-04,JN.1.7.7,4
2024-04,JN.1.8,18
2024-04,JN.1.8.1,221
2024-04,JN.1.8.2,2
2024-04,JN.1.8.3,5
2024-04,JN.1.9,34
2024-04,JN.1.9.1,62
2024-04,JN.10,2
2024-04,JN.11,1
2024-04,JN.13.1,2
2024-04,JN.16,2
2024-04,JN.2,1
2024-04,JN.3.2,1
2024-04,JN.3.2.1,1
2024-04,JN.4,1
2024-04,JN.6,1
2024-04,JQ.2.1,6
2024-04,KP.1,26
2024-04,KP.1.1,99
2024-04,KP.1.1.1,99
2024-04,KP.1.1.2,3
2024-04,KP.1.1.3,11
2024-04,KP.1.1.6,2
2024-04,KP.1.2,6
2024-04,KP.2,490
2024-04,KP.2.1,14
2024-04,KP.2.10,5
2024-04,KP.2.11,37
2024-04,KP.2.13,2
2024-04,KP.2.14,1
2024-04,KP.2.15,2
2024-04,KP.2.16,38
2024-04,KP.2.2,47
2024-04,KP.2.23,3
2024-04,KP.2.25,12
2024-04,KP.2.25.3,10
2024-04,KP.2.27,5
2024-04,KP.2.3,78
2024-04,KP.2.3.1,3
2024-04,KP.2.3.11,4
2024-04,KP.2.3.15,1
2024-04,KP.2.3.2,1
2024-04,KP.2.3.3,1
2024-04,KP.2.3.5,6
2024-04,KP.2.3.7,1
2024-04,KP.2.4,3
2024-04,KP.2.5,7
2024-04,KP.2.6,9
2024-04,KP.2.7,3
2024-04,KP.2.8,10
2024-04,KP.2.9,3
2024-04,KP.3,28
2024-04,KP.3.1,121
2024-04,KP.3.1.10,3
2024-04,KP.3.1.2,2
2024-04,KP.3.1.3,1
2024-04,KP.3.1.4,52
2024-04,KP.3.1.5,1
2024-04,KP.3.1.6,14
2024-04,KP.3.2,57
2024-04,KP.3.2.2,1
2024-04,KP.3.2.3,7
2024-04,KP.3.2.4,46
2024-04,KP.3.2.5,1
2024-04,KP.3.3,12
2024-04,KP.3.3.2,1
2024-04,KP.3.3.3,2
2024-04,KP.3.4,1
2024-04,KP.3.5,1
2024-04,KP.4,4
2024-04,KP.4.1,77
2024-04,KP.4.1.1,5
2024-04,KP.4.1.2,2
2024-04,KP.4.2,22
2024-04,KP.4.2.1,9
2024-04,KP.5,21
2024-04,KP.6,1
2024-04,KQ.1,127
2024-04,KR.1,15
2024-04,KR.1.1,4
2024-04,KS.1,127
2024-04,KS.1.1,1
2024-04,KS.1.1.2,3
2024-04,KS.1.3,3
2024-04,KS.2,4
2024-04,KT.1,4
2024-04,KT.1.1,1
2024-04,KT.1.2,1
2024-04,KU.2,12
2024-04,KU.2.2,9
2024-04,KV.2,52
2024-04,KW.1,11
2024-04,KW.1.1,26
2024-04,KZ.1.1,1
2024-04,LA.1,59
2024-04,LA.2,30
2024-04,LB.1,41
2024-04,LB.1.2,6
2024-04,LB.1.2.1,2
2024-04,LB.1.3,14
2024-04,LB.1.3.2,7
2024-04,LB.1.3.5,7
2024-04,LB.1.4,7
2024-04,LB.1.4.1,1
2024-04,LB.1.6,1
2024-04,LB.1.7,36
2024-04,LB.1.7.3,2
2024-04,LD.1,3
2024-04,LE.1,12
2024-04,LE.1.1,9
2024-04,LE.1.2,7
2024-04,LE.1.3.1,1
2024-04,LE.2,1
2024-04,LF.1,35
2024-04,LF.1.1,2
2024-04,LF.1.1.1,6
2024-04,LF.2,1
2024-04,LF.3,1
2024-04,LF.3.1,1
2024-04,LF.3.1.1,3
2024-04,LF.4,23
2024-04,LF.5,2
2024-04,LF.6,1
2024-04,LF.9,1
2024-04,LF.9.1,1
2024-04,LH.1,2
2024-04,LH.2,2
2024-04,LJ.1,3
2024-04,LL.1,35
2024-04,LM.1,1
2024-04,LP.1,1
2024-04,LQ.1.1,1
2024-04,LR.1,1
2024-04,LT.1,3
2024-04,LU.1,1
2024-04,LU.2,2
2024-04,LW.1,1
2024-04,LY.2,1
2024-04,LZ.3,1
2024-04,LZ.4,1
2024-04,LZ.5,6
2024-04,MA.1.1,1
2024-04,MD.1,5
2024-04,MD.1.1,13
2024-04,MD.1.2,1
2024-04,MD.2,7
2024-04,MD.3.1.2,1
2024-04,MD.3.1.3,1
2024-04,MG.1,1
2024-04,MH.1,1
2024-04,MJ.2,1
2024-04,MJ.2.1,1
2024-04,MK.1,1
2024-04,MM.1,1
2024-04,MS.1,1
2024-04,MZ.2,36
2024-04,MZ.5,1
2024-04,NC.1,1
2024-04,NU.1,1
2024-04,XBB.1.16.11,1
2024-04,XBB.1.16.16,1
2024-04,XDD,2
2024-04,XDD.1.1,1
2024-04,XDD.1.1.1,2
2024-04,XDK,44
2024-04,XDK.1,72
2024-04,XDK.1.2,9
2024-04,XDK.2,1
2024-04,XDK.3,1
2024-04,XDK.4.1,1
2024-04,XDK.6,32
2024-04,XDP,42
2024-04,XDP.1,25
2024-04,XDP.2,1
2024-04,XDP.3,2
2024-04,XDQ,9
2024-04,XDQ.1,11
2024-04,XDQ.1.1,1
2024-04,XDR,9
2024-04,XDR.1,1
2024-04,XDS,5
2024-04,XDV,2
2024-04,XDV.1,23
2024-04,XDV.1.11,14
2024-04,XDV.1.12,2
2024-04,XDV.1.8,2
2024-04,XEB,2
2024-04,XED,1
2024-04,XEG,1
2024-04,unclassifiable,121
2024-05,BA.1.1,1
2024-05,BA.1.15,1
2024-05,BA.2,2
2024-05,BA.2.86,1
2024-05,BA.2.86.1,6
2024-05,BA.5,1
2024-05,BA.5.1.5,1
2024-05,BE.1.1,1
2024-05,BQ.1.8,1
2024-05,EG.5,1
2024-05,GE.1.2.2,1
2024-05,HF.1,1
2024-05,HV.1,1
2024-05,JN.1,133
2024-05,JN.1.1,4
2024-05,JN.1.1.1,9
2024-05,JN.1.1.5,11
2024-05,JN.1.1.6,4
2024-05,JN.1.1.8,6
2024-05,JN.1.11,7
2024-05,JN.1.11.1,72
2024-05,JN.1.13,7
2024-05,JN.1.13.1,114
2024-05,JN.1.15,2
2024-05,JN.1.16,138
2024-05,JN.1.16.1,210
2024-05,JN.1.16.2,7
2024-05,JN.1.16.3,17
2024-05,JN.1.16.5,1
2024-05,JN.1.18,41
2024-05,JN.1.18.1,5
2024-05,JN.1.18.2,25
2024-05,JN.1.18.3,82
2024-05,JN.1.18.4,22
2024-05,JN.1.18.5,15
2024-05,JN.1.18.6,10
2024-05,JN.1.18.8,1
2024-05,JN.1.18.9,1
2024-05,JN.1.19,4
2024-05,JN.1.2,4
2024-05,JN.1.20,4
2024-05,JN.1.22,2
2024-05,JN.1.23,3
2024-05,JN.1.23.1,2
2024-05,JN.1.24.1,7
2024-05,JN.1.25.1,2
2024-05,JN.1.26,4
2024-05,JN.1.28,3
2024-05,JN.1.28.1,1
2024-05,JN.1.3,6
2024-05,JN.1.30.1,2
2024-05,JN.1.31,2
2024-05,JN.1.32,31
2024-05,JN.1.32.1,36
2024-05,JN.1.34,16
2024-05,JN.1.37,4
2024-05,JN.1.38,1
2024-05,JN.1.38.1,1
2024-05,JN.1.39,28
2024-05,JN.1.39.1,14
2024-05,JN.1.39.2,9
2024-05,JN.1.39.3,2
2024-05,JN.1.4,128
2024-05,JN.1.4.2,5
2024-05,JN.1.4.3,15
2024-05,JN.1.4.4,6
2024-05,JN.1.4.5,18
2024-05,JN.1.4.6,36
2024-05,JN.1.4.7,2
2024-05,JN.1.4.8,10
2024-05,JN.1.4.9,3
2024-05,JN.1.40,5
2024-05,JN.1.42,10
2024-05,JN.1.42.2,1
2024-05,JN.1.43,3
2024-05,JN.1.43.1,1
2024-05,JN.1.44.1,3
2024-05,JN.1.45,3
2024-05,JN.1.46,2
2024-05,JN.1.48,2
2024-05,JN.1.48.1,32
2024-05,JN.1.48.2,1
2024-05,JN.1.48.3,5
2024-05,JN.1.49,3
2024-05,JN.1.49.2,1
2024-05,JN.1.5,2
2024-05,JN.1.50,35
2024-05,JN.1.50.1,25
2024-05,JN.1.50.2,8
2024-05,JN.1.51.1,12
2024-05,JN.1.52,7
2024-05,JN.1.54,6
2024-05,JN.1.54.1,1
2024-05,JN.1.55,1
2024-05,JN.1.55.1,4
2024-05,JN.1.56,2
2024-05,JN.1.57,2
2024-05,JN.1.57.1,1
2024-05,JN.1.58,2
2024-05,JN.1.58.1,2
2024-05,JN.1.59,2
2024-05,JN.1.59.1,2
2024-05,JN.1.6,2
2024-05,JN.1.6.1,1
2024-05,JN.1.62,8
2024-05,JN.1.63,2
2024-05,JN.1.64,3
2024-05,JN.1.64.1,5
2024-05,JN.1.65,3
2024-05,JN.1.65.1,11
2024-05,JN.1.67.1,35
2024-05,JN.1.68,2
2024-05,JN.1.68.1,1
2024-05,JN.1.7,398
2024-05,JN.1.7.1,58
2024-05,JN.1.7.2,60
2024-05,JN.1.7.3,9
2024-05,JN.1.7.4,37
2024-05,JN.1.7.5,64
2024-05,JN.1.7.6,49
2024-05,JN.1.7.7,2
2024-05,JN.1.7.8,2
2024-05,JN.1.8,4
2024-05,JN.1.8.1,92
2024-05,JN.1.8.2,2
2024-05,JN.1.8.3,4
2024-05,JN.1.9,2
2024-05,JN.1.9.1,13
2024-05,JN.10,1
2024-05,JN.13.1,1
2024-05,JN.2,1
2024-05,JN.2.2,2
2024-05,JN.6,1
2024-05,JQ.2.1,6
2024-05,JQ.2.1.1,2
2024-05,KP.1,32
2024-05,KP.1.1,227
2024-05,KP.1.1.1,231
2024-05,KP.1.1.2,15
2024-05,KP.1.1.3,85
2024-05,KP.1.1.4,4
2024-05,KP.1.1.5,15
2024-05,KP.1.1.6,2
2024-05,KP.1.2,30
2024-05,KP.2,835
2024-05,KP.2.1,22
2024-05,KP.2.10,6
2024-05,KP.2.11,6
2024-05,KP.2.14,7
2024-05,KP.2.15,23
2024-05,KP.2.16,88
2024-05,KP.2.18,1
2024-05,KP.2.19,2
2024-05,KP.2.2,244
2024-05,KP.2.2.1,4
2024-05,KP.2.2.2,2
2024-05,KP.2.20,12
2024-05,KP.2.23,23
2024-05,KP.2.24,2
2024-05,KP.2.25,4
2024-05,KP.2.25.2,1
2024-05,KP.2.25.3,5
2024-05,KP.2.27,10
2024-05,KP.2.3,397
2024-05,KP.2.3.1,3
2024-05,KP.2.3.11,13
2024-05,KP.2.3.12,3
2024-05,KP.2.3.14,3
2024-05,KP.2.3.15,6
2024-05,KP.2.3.2,2
2024-05,KP.2.3.3,7
2024-05,KP.2.3.5,18
2024-05,KP.2.3.6,2
2024-05,KP.2.3.7,8
2024-05,KP.2.3.8,2
2024-05,KP.2.3.9,4
2024-05,KP.2.4,9
2024-05,KP.2.5,6
2024-05,KP.2.6,13
2024-05,KP.2.7,15
2024-05,KP.2.8,34
2024-05,KP.2.9,4
2024-05,KP.3,143
2024-05,KP.3.1,408
2024-05,KP.3.1.1,32
2024-05,KP.3.1.10,5
2024-05,KP.3.1.12,3
2024-05,KP.3.1.2,12
2024-05,KP.3.1.4,189
2024-05,KP.3.1.5,19
2024-05,KP.3.1.6,40
2024-05,KP.3.1.7,8
2024-05,KP.3.1.8,3
2024-05,KP.3.2,221
2024-05,KP.3.2.1,4
2024-05,KP.3.2.2,26
2024-05,KP.3.2.3,58
2024-05,KP.3.2.4,164
2024-05,KP.3.2.5,22
2024-05,KP.3.2.9,1
2024-05,KP.3.3,154
2024-05,KP.3.3.1,1
2024-05,KP.3.3.10,2
2024-05,KP.3.3.2,3
2024-05,KP.3.3.3,7
2024-05,KP.3.3.4,4
2024-05,KP.3.3.7,2
2024-05,KP.3.4,5
2024-05,KP.3.4.1,3
2024-05,KP.3.5,32
2024-05,KP.4,25
2024-05,KP.4.1,82
2024-05,KP.4.1.1,2
2024-05,KP.4.1.2,8
2024-05,KP.4.1.3,4
2024-05,KP.4.2,17
2024-05,KP.4.2.1,14
2024-05,KP.4.2.2,5
2024-05,KP.4.2.5,1
2024-05,KP.5,25
2024-05,KP.6,1
2024-05,KQ.1,54
2024-05,KR.1,29
2024-05,KR.1.1,16
2024-05,KR.1.2,2
2024-05,KR.1.3,9
2024-05,KR.1.4,9
2024-05,KR.3,3
2024-05,KR.4.1,5
2024-05,KS.1,278
2024-05,KS.1.1,1
2024-05,KS.1.1.2,7
2024-05,KS.1.3,3
2024-05,KS.2,11
2024-05,KU.2,37
2024-05,KU.2.1,2
2024-05,KU.2.2,3
2024-05,KV.2,22
2024-05,KW.1,17
2024-05,KW.1.1,67
2024-05,KW.1.1.1,3
2024-05,KZ.1.1,1
2024-05,LA.1,93
2024-05,LA.2,6
2024-05,LB.1,131
2024-05,LB.1.1,2
2024-05,LB.1.2,41
2024-05,LB.1.2.1,6
2024-05,LB.1.2.3,1
2024-05,LB.1.3,104
2024-05,LB.1.3.1,5
2024-05,LB.1.3.2,35
2024-05,LB.1.3.3,1
2024-05,LB.1.3.5,23
2024-05,LB.1.4,42
2024-05,LB.1.4.1,4
2024-05,LB.1.4.3,1
2024-05,LB.1.5,5
2024-05,LB.1.6,2
2024-05,LB.1.7,174
2024-05,LB.1.7.1,2
2024-05,LB.1.7.2,7
2024-05,LB.1.7.3,7
2024-05,LB.1.7.4,2
2024-05,LB.1.8,13
2024-05,LD.1,13
2024-05,LE.1,6
2024-05,LE.1.1,7
2024-05,LE.1.2,9
2024-05,LE.1.3.1,4
2024-05,LF.1,64
2024-05,LF.1.1,6
2024-05,LF.1.1.1,29
2024-05,LF.2,4
2024-05,LF.3.1,9
2024-05,LF.3.1.1,56
2024-05,LF.3.1.2,5
2024-05,LF.4,16
2024-05,LF.4.1,11
2024-05,LF.5,11
2024-05,LF.6,2
2024-05,LF.8.1,1
2024-05,LF.9,8
2024-05,LF.9.1,1
2024-05,LH.1,5
2024-05,LH.2,2
2024-05,LJ.1,3
2024-05,LL.1,22
2024-05,LM.1,8
2024-05,LN.1.1,4
2024-05,LP.1,32
2024-05,LP.1.1,7
2024-05,LP.11,3
2024-05,LP.2,9
2024-05,LP.3,2
2024-05,LP.6,6
2024-05,LQ.1,2
2024-05,LQ.1.1,17
2024-05,LQ.1.1.1,1
2024-05,LQ.1.2,2
2024-05,LR.1,4
2024-05,LS.1,5
2024-05,LS.2.1,1
2024-05,LT.1,3
2024-05,LU.1,25
2024-05,LU.2,4
2024-05,LV.2,1
2024-05,LW.1,17
2024-05,LY.1,5
2024-05,LY.2,2
2024-05,LZ.1,5
2024-05,LZ.1.1,18
2024-05,LZ.2.2,2
2024-05,LZ.3,2
2024-05,LZ.5,3
2024-05,MA.1,2
2024-05,MA.1.2,8
2024-05,MC.11,2
2024-05,MC.13.1,1
2024-05,MC.16,2
2024-05,MC.24,2
2024-05,MD.1,2
2024-05,MD.1.1,7
2024-05,MD.2,11
2024-05,MD.3.1,7
2024-05,MD.3.1.1,1
2024-05,MD.3.1.2,4
2024-05,MD.3.1.3,6
2024-05,ME.1,1
2024-05,MF.1,7
2024-05,MF.2,3
2024-05,MG.1,3
2024-05,MH.1,5
2024-05,MJ.2,1
2024-05,MK.1,19
2024-05,MK.2,3
2024-05,ML.2,2
2024-05,MM.1,4
2024-05,MN.1,2
2024-05,MQ.2,2
2024-05,MS.1,9
2024-05,MU.1,1
2024-05,MU.2,11
2024-05,MZ.2,31
2024-05,MZ.5,2
2024-05,NC.2,3
2024-05,ND.1,1
2024-05,NL.4,1
2024-05,NR.1,1
2024-05,NS.1,1
2024-05,NS.2,1
2024-05,XBB.1.5,1
2024-05,XBB.1.5.66,1
2024-05,XBB.2.3.8,1
2024-05,XDD,1
2024-05,XDD.1,1
2024-05,XDD.3,2
2024-05,XDK,15
2024-05,XDK.1,78
2024-05,XDK.1.2,34
2024-05,XDK.3,4
2024-05,XDK.4.1,15
2024-05,XDK.5,15
2024-05,XDK.6,21
2024-05,XDP,21
2024-05,XDP.1,17
2024-05,XDP.3,3
2024-05,XDQ,3
2024-05,XDQ.1,17
2024-05,XDQ.1.1,1
2024-05,XDR,5
2024-05,XDR.1,1
2024-05,XDR.1.2,2
2024-05,XDS,2
2024-05,XDV,7
2024-05,XDV.1,47
2024-05,XDV.1.1,1
2024-05,XDV.1.11,14
2024-05,XDV.1.3,3
2024-05,XDV.1.4,1
2024-05,XDV.1.7,2
2024-05,XDV.1.8,4
2024-05,XDY,6
2024-05,XDZ,1
2024-05,XEB,2
2024-05,XED,2
2024-05,unclassifiable,201
2024-06,BA.1.1,3
2024-06,BA.2,2
2024-06,BA.2.12.1,1
2024-06,BA.2.86.1,2
2024-06,EG.5.1.1,1
2024-06,EG.5.1.6,1
2024-06,FL.15.1.1,1
2024-06,FL.3.3,1
2024-06,GS.4.1,1
2024-06,HF.1,1
2024-06,HK.6,2
2024-06,JN.1,53
2024-06,JN.1.1,3
2024-06,JN.1.1.5,6
2024-06,JN.1.1.6,3
2024-06,JN.1.1.8,14
2024-06,JN.1.11,10
2024-06,JN.1.11.1,63
2024-06,JN.1.11.2,5
2024-06,JN.1.13,4
2024-06,JN.1.13.1,43
2024-06,JN.1.15.1,3
2024-06,JN.1.16,74
2024-06,JN.1.16.1,230
2024-06,JN.1.16.2,1
2024-06,JN.1.16.3,23
2024-06,JN.1.16.4,1
2024-06,JN.1.16.5,1
2024-06,JN.1.18,18
2024-06,JN.1.18.2,15
2024-06,JN.1.18.3,31
2024-06,JN.1.18.4,42
2024-06,JN.1.18.5,16
2024-06,JN.1.18.6,13
2024-06,JN.1.18.8,2
2024-06,JN.1.18.9,2
2024-06,JN.1.19,1
2024-06,JN.1.20,3
2024-06,JN.1.23,5
2024-06,JN.1.23.1,1
2024-06,JN.1.24,1
2024-06,JN.1.24.1,2
2024-06,JN.1.26,1
2024-06,JN.1.28,4
2024-06,JN.1.28.1,2
2024-06,JN.1.3,1
2024-06,JN.1.32,23
2024-06,JN.1.32.1,2
2024-06,JN.1.34,9
2024-06,JN.1.37,4
2024-06,JN.1.38.1,1
2024-06,JN.1.39,13
2024-06,JN.1.39.1,23
2024-06,JN.1.39.2,4
2024-06,JN.1.4,36
2024-06,JN.1.4.1,2
2024-06,JN.1.4.2,1
2024-06,JN.1.4.3,13
2024-06,JN.1.4.4,5
2024-06,JN.1.4.5,12
2024-06,JN.1.4.6,8
2024-06,JN.1.4.8,15
2024-06,JN.1.4.9,2
2024-06,JN.1.40,15
2024-06,JN.1.42,7
2024-06,JN.1.42.2,1
2024-06,JN.1.43,1
2024-06,JN.1.43.1,1
2024-06,JN.1.46,1
2024-06,JN.1.48,1
2024-06,JN.1.48.1,40
2024-06,JN.1.48.3,18
2024-06,JN.1.49.3,2
2024-06,JN.1.5,2
2024-06,JN.1.50,57
2024-06,JN.1.50.1,32
2024-06,JN.1.50.2,21
2024-06,JN.1.51.1,10
2024-06,JN.1.52,2
2024-06,JN.1.54,1
2024-06,JN.1.55.1,5
2024-06,JN.1.58,1
2024-06,JN.1.58.2,1
2024-06,JN.1.59.1,4
2024-06,JN.1.6,1
2024-06,JN.1.6.1,1
2024-06,JN.1.62,1
2024-06,JN.1.64,7
2024-06,JN.1.64.1,2
2024-06,JN.1.65.1,38
2024-06,JN.1.67,1
2024-06,JN.1.67.1,30
2024-06,JN.1.7,145
2024-06,JN.1.7.1,20
2024-06,JN.1.7.2,12
2024-06,JN.1.7.3,12
2024-06,JN.1.7.4,40
2024-06,JN.1.7.5,12
2024-06,JN.1.7.6,9
2024-06,JN.1.7.7,5
2024-06,JN.1.7.8,17
2024-06,JN.1.7.9,7
2024-06,JN.1.8,1
2024-06,JN.1.8.1,18
2024-06,JN.1.8.3,2
2024-06,JN.1.9,2
2024-06,JN.1.9.1,7
2024-06,JN.1.9.2,2
